SID,CB,block,trial,memrich,mondrich,eye,loc,image,urban,resp,corr,RT,cond,phase,locrep,eyerep
17,1,11,30,4,3,2,1,1,1,1,1,944.3551572,1,1,0,0
17,1,11,31,4,3,1,4,4,1,1,1,887.7302357,2,1,1,0
17,1,11,32,4,3,2,2,8,2,2,1,1696.992343,2,1,0,0
17,1,11,33,4,3,1,1,5,1,1,1,1018.768641,1,1,1,0
17,1,11,34,4,3,2,1,7,2,2,1,1031.019778,1,1,0,0
17,1,11,35,4,3,1,1,6,2,2,1,1394.657308,1,1,0,0
17,1,11,36,4,3,2,1,1,1,1,1,1096.46925,1,1,0,0
17,1,11,37,4,3,2,4,2,1,1,1,1066.231098,3,1,0,1
17,1,11,38,4,3,2,3,3,1,1,1,892.2247454,3,1,0,1
17,1,11,39,4,3,1,2,8,2,2,1,1357.765396,3,1,1,0
17,1,11,40,4,3,1,4,2,1,1,1,1156.742293,2,1,0,1
17,1,11,41,4,3,2,1,3,1,1,1,1299.766378,1,1,1,0
17,1,11,42,4,3,2,3,9,2,2,1,1060.557417,3,1,0,1
17,1,11,43,4,3,1,1,1,1,1,1,1536.146353,1,1,0,0
17,1,11,44,4,3,1,2,5,1,1,1,823.2566742,3,1,0,1
17,1,11,45,4,3,2,3,4,1,1,1,667.4460485,3,1,1,0
17,1,11,46,4,3,1,4,6,2,2,1,1109.618071,2,1,0,0
17,1,11,47,4,3,1,1,7,2,2,1,2383.300648,1,1,0,1
17,1,11,48,4,3,1,2,10,2,2,1,2060.70842,3,1,0,1
17,1,12,1,4,3,1,1,1,1,1,1,1857.552036,1,1,0,1
17,1,12,2,4,3,1,3,2,1,1,1,1068.608036,3,1,0,1
17,1,12,3,4,3,1,1,5,1,1,1,1294.783272,1,1,0,1
17,1,12,4,4,3,1,4,7,2,2,1,2376.878042,2,1,0,1
17,1,12,5,4,3,2,1,10,2,2,1,663.3449169,1,1,1,0
17,1,12,6,4,3,2,4,6,2,2,1,585.6468724,3,1,0,1
17,1,12,7,4,3,2,1,8,2,2,1,1039.4237,1,1,0,1
17,1,12,8,4,3,1,1,10,2,2,1,1114.992631,1,1,0,0
17,1,12,9,4,3,1,3,4,1,1,1,1019.228063,3,1,0,1
17,1,12,10,4,3,2,1,5,1,1,1,727.4860144,1,1,0,0
17,1,12,11,4,3,2,2,9,2,2,1,1144.11445,2,1,0,1
17,1,12,12,4,3,1,1,1,1,1,1,815.4205373,1,1,1,0
17,1,12,13,4,3,1,3,8,2,2,1,1123.649507,3,1,0,1
17,1,12,14,4,3,2,1,7,2,2,1,995.9142571,1,1,0,0
17,1,12,15,4,3,2,1,4,1,1,1,833.7566876,1,1,1,1
17,1,12,16,4,3,1,2,3,1,1,1,1853.195385,3,1,0,0
17,1,12,17,4,3,2,4,6,2,2,1,1344.18184,3,1,0,0
17,1,12,18,4,3,2,3,8,2,2,1,960.0533992,3,1,0,1
17,1,12,19,4,3,2,2,2,1,1,1,590.6367111,2,1,0,1
17,1,12,20,4,3,2,1,2,1,1,1,1380.501799,1,1,0,1
17,1,12,21,4,3,1,3,9,2,2,1,1419.000885,3,1,0,0
17,1,12,22,4,3,2,1,6,2,2,1,1206.891709,1,1,0,0
17,1,12,23,4,3,1,1,1,1,1,1,1259.8637,1,1,0,0
17,1,12,24,4,3,2,2,5,1,1,1,982.8000613,2,1,1,0
17,1,12,25,4,3,2,4,3,1,2,0,1900.838661,3,1,0,1
17,1,12,26,4,3,1,1,7,2,2,1,1421.566977,1,1,0,0
17,1,12,27,4,3,1,1,10,2,2,1,921.4767278,1,1,1,1
17,1,12,28,4,3,2,1,6,2,2,1,1193.621381,1,1,0,0
17,1,12,29,4,3,1,1,10,2,2,1,1023.351957,1,1,0,0
17,1,12,30,4,3,2,1,4,1,1,1,1059.758478,1,1,0,0
17,1,12,31,4,3,1,4,5,1,1,1,1078.433824,2,1,1,0
17,1,12,32,4,3,2,2,9,2,2,1,824.7862631,2,1,0,0
17,1,12,33,4,3,1,1,1,1,1,1,981.1079274,1,1,1,0
17,1,12,34,4,3,2,1,7,2,2,1,1115.007379,1,1,0,0
17,1,12,35,4,3,1,1,8,2,2,1,914.9399879,1,1,0,0
17,1,12,36,4,3,2,1,3,1,1,1,1019.227742,1,1,0,0
17,1,12,37,4,3,2,4,2,1,1,1,1087.537298,3,1,0,1
17,1,12,38,4,3,2,3,4,1,1,1,1089.535926,3,1,0,1
17,1,12,39,4,3,1,2,6,2,2,1,1066.710076,3,1,1,0
17,1,12,40,4,3,1,4,1,1,1,1,1069.020649,2,1,0,1
17,1,12,41,4,3,2,1,5,1,1,1,1103.62988,1,1,1,0
17,1,12,42,4,3,2,3,8,2,2,1,1128.771113,3,1,0,1
17,1,12,43,4,3,1,1,2,1,1,1,968.8301804,1,1,0,0
17,1,12,44,4,3,1,2,3,1,1,1,1375.109606,3,1,0,1
17,1,12,45,4,3,2,3,4,1,1,1,813.5995222,3,1,1,0
17,1,12,46,4,3,1,4,9,2,2,1,1081.979033,2,1,0,0
17,1,12,47,4,3,1,1,7,2,2,1,1067.5119,1,1,0,1
17,1,12,48,4,3,1,2,10,2,2,1,941.9044806,3,1,0,1
17,1,13,1,4,3,1,1,4,1,1,1,836.7597596,1,1,0,1
17,1,13,2,4,3,1,3,2,1,1,1,1336.09307,3,1,0,1
17,1,13,3,4,3,1,1,3,1,1,1,1096.005661,1,1,0,1
17,1,13,4,4,3,1,4,10,2,2,1,1145.273744,2,1,0,1
17,1,13,5,4,3,2,1,6,2,2,1,1089.333306,1,1,1,0
17,1,13,6,4,3,2,4,7,2,2,1,1034.600574,3,1,0,1
17,1,13,7,4,3,2,1,9,2,2,1,1150.077954,1,1,0,1
17,1,13,8,4,3,1,1,7,2,2,1,1405.536913,1,1,0,0
17,1,13,9,4,3,1,3,1,1,1,1,1618.095891,3,1,0,1
17,1,13,10,4,3,2,1,2,1,1,1,1518.411011,1,1,0,0
17,1,13,11,4,3,2,2,8,2,2,1,822.6680504,2,1,0,1
17,1,13,12,4,3,1,1,3,1,1,1,1043.195254,1,1,1,0
17,1,13,13,4,3,1,3,9,2,2,1,862.6319636,3,1,0,1
17,1,13,14,4,3,2,1,6,2,2,1,1233.551631,1,1,0,0
17,1,13,15,4,3,2,1,5,1,1,1,1709.16333,1,1,1,1
17,1,13,16,4,3,1,2,4,1,1,1,1558.107863,3,1,0,0
17,1,13,17,4,3,2,4,10,2,2,1,1357.635232,3,1,0,0
17,1,13,18,4,3,2,3,10,2,2,1,1236.135036,3,1,0,1
17,1,13,19,4,3,2,2,1,1,1,1,1991.835568,2,1,0,1
17,1,13,20,4,3,2,1,3,1,1,1,3797.750918,1,1,0,1
17,1,13,21,4,3,1,3,9,2,2,1,1706.858527,3,1,0,0
17,1,13,22,4,3,2,1,8,2,2,1,1460.120565,1,1,0,0
17,1,13,23,4,3,1,1,2,1,1,1,2526.905021,1,1,0,0
17,1,13,24,4,3,2,2,1,1,1,1,999.2174124,2,1,1,0
17,1,13,25,4,3,2,4,4,1,1,1,1028.631619,3,1,0,1
17,1,13,26,4,3,1,1,6,2,2,1,936.3869322,1,1,0,0
17,1,13,27,4,3,1,1,7,2,2,1,4264.384178,1,1,1,1
17,1,13,28,4,3,2,1,6,2,1,0,1706.770041,1,1,0,0
17,1,13,29,4,3,1,1,8,2,2,1,1787.739501,1,1,0,0
17,1,13,30,4,3,2,1,5,1,1,1,1537.851311,1,1,0,0
17,1,13,31,4,3,1,4,4,1,1,1,1024.837303,2,1,1,0
17,1,13,32,4,3,2,2,7,2,2,1,1397.535987,2,1,0,0
17,1,13,33,4,3,1,1,3,1,1,1,1186.966339,1,1,1,0
17,1,13,34,4,3,2,1,9,2,2,1,776.3132714,1,1,0,0
17,1,13,35,4,3,1,1,10,2,2,1,990.7868807,1,1,0,0
17,1,13,36,4,3,2,1,2,1,1,1,1260.198728,1,1,0,0
17,1,13,37,4,3,2,4,1,1,1,1,1023.133307,3,1,0,1
17,1,13,38,4,3,2,3,5,1,1,1,995.7744749,3,1,0,1
17,1,13,39,4,3,1,2,6,2,2,1,1089.008217,3,1,1,0
17,1,13,40,4,3,1,4,3,1,1,1,1579.036074,2,1,0,1
17,1,13,41,4,3,2,1,5,1,1,1,1465.004926,1,1,1,0
17,1,13,42,4,3,2,3,9,2,2,1,1163.183173,3,1,0,1
17,1,13,43,4,3,1,1,2,1,1,1,2594.441607,1,1,0,0
17,1,13,44,4,3,1,2,1,1,1,1,1784.138187,3,1,0,1
17,1,13,45,4,3,2,3,4,1,1,1,805.9454868,3,1,1,0
17,1,13,46,4,3,1,4,7,2,2,1,938.5875398,2,1,0,0
17,1,13,47,4,3,1,1,10,2,2,1,874.4685631,1,1,0,1
17,1,13,48,4,3,1,2,8,2,2,1,1004.557989,3,1,0,1
17,1,14,1,4,3,1,1,4,1,1,1,826.3735604,1,1,0,1
17,1,14,2,4,3,1,3,2,1,1,1,1334.656775,3,1,0,1
17,1,14,3,4,3,1,1,1,1,1,1,942.3812148,1,1,0,1
17,1,14,4,4,3,1,4,8,2,2,1,1453.884549,2,1,0,1
17,1,14,5,4,3,2,1,7,2,2,1,809.1127072,1,1,1,0
17,1,14,6,4,3,2,4,6,2,1,0,1037.791839,3,1,0,1
17,1,14,7,4,3,2,1,9,2,2,1,1257.13923,1,1,0,1
17,1,14,8,4,3,1,1,8,2,2,1,1163.93306,1,1,0,0
17,1,14,9,4,3,1,3,3,1,1,1,1506.700727,3,1,0,1
17,1,14,10,4,3,2,1,2,1,1,1,1291.489094,1,1,0,0
17,1,14,11,4,3,2,2,10,2,2,1,965.4664318,2,1,0,1
17,1,14,12,4,3,1,1,3,1,1,1,923.2557444,1,1,1,0
17,1,14,13,4,3,1,3,6,2,2,1,1235.984995,3,1,0,1
17,1,14,14,4,3,2,1,7,2,2,1,1503.485096,1,1,0,0
17,1,14,15,4,3,2,1,5,1,1,1,1536.125514,1,1,1,1
17,1,14,16,4,3,1,2,4,1,1,1,1983.949096,3,1,0,0
17,1,14,17,4,3,2,4,9,2,2,1,1597.629346,3,1,0,0
17,1,14,18,4,3,2,3,9,2,2,1,1379.202722,3,1,0,1
17,1,14,19,4,3,2,2,1,1,1,1,1073.529586,2,1,0,1
17,1,14,20,4,3,2,1,4,1,1,1,1059.799195,1,1,0,1
17,1,14,21,4,3,1,3,10,2,2,1,2614.875451,3,1,0,0
17,1,14,22,4,3,2,1,8,2,2,1,1539.344351,1,1,0,0
17,1,14,23,4,3,1,1,3,1,1,1,723.1633477,1,1,0,0
17,1,14,24,4,3,2,2,2,1,1,1,1707.172075,2,1,1,0
17,1,14,25,4,3,2,4,5,1,1,1,1460.625192,3,1,0,1
17,1,14,26,4,3,1,1,7,2,2,1,799.6783732,1,1,0,0
17,1,14,27,4,3,1,1,6,2,2,1,851.9277275,1,1,1,1
17,1,14,28,4,3,2,1,8,2,2,1,1191.234504,1,1,0,0
17,1,14,29,4,3,1,1,10,2,2,1,1716.586853,1,1,0,0
17,1,14,30,4,3,2,1,1,1,1,1,908.9723155,1,1,0,0
17,1,14,31,4,3,1,4,1,1,1,1,1069.849724,2,1,1,0
17,1,14,32,4,3,2,2,9,2,2,1,848.3459698,2,1,0,0
17,1,14,33,4,3,1,1,2,1,1,1,3019.207544,1,1,1,0
17,1,14,34,4,3,2,1,7,2,2,1,999.4408712,1,1,0,0
17,1,14,35,4,3,1,1,6,2,2,1,1060.999847,1,1,0,0
17,1,14,36,4,3,2,1,3,1,1,1,927.7784671,1,1,0,0
17,1,14,37,4,3,2,4,4,1,1,1,1671.731846,3,1,0,1
17,1,14,38,4,3,2,3,5,1,1,1,1178.007777,3,1,0,1
17,1,14,39,4,3,1,2,7,2,2,1,5000.631264,3,1,1,0
17,1,14,40,4,3,1,4,5,1,1,1,1189.721907,2,1,0,1
17,1,14,41,4,3,2,1,1,1,1,1,1275.630871,1,1,1,0
17,1,14,42,4,3,2,3,10,2,2,1,2021.803773,3,1,0,1
17,1,14,43,4,3,1,1,2,1,1,1,1978.005469,1,1,0,0
17,1,14,44,4,3,1,2,3,1,1,1,4016.77418,3,1,0,1
17,1,14,45,4,3,2,3,4,1,1,1,765.075875,3,1,1,0
17,1,14,46,4,3,1,4,6,2,2,1,1491.955312,2,1,0,0
17,1,14,47,4,3,1,1,8,2,2,1,917.0889785,1,1,0,1
17,1,14,48,4,3,1,2,9,2,2,1,2877.578076,3,1,0,1
17,1,15,1,4,3,1,1,3,1,1,1,1236.652166,1,1,0,1
17,1,15,2,4,3,1,3,2,1,1,1,991.9028934,3,1,0,1
17,1,15,3,4,3,1,1,5,1,1,1,957.5424497,1,1,0,1
17,1,15,4,4,3,1,4,10,2,2,1,1044.491124,2,1,0,1
17,1,15,5,4,3,2,1,6,2,2,1,1088.319565,1,1,1,0
17,1,15,6,4,3,2,4,7,2,2,1,1177.549317,3,1,0,1
17,1,15,7,4,3,2,1,8,2,2,1,984.3815872,1,1,0,1
17,1,15,8,4,3,1,1,9,2,2,1,1245.820081,1,1,0,0
17,1,15,9,4,3,1,3,1,1,1,1,1049.188574,3,1,0,1
17,1,15,10,4,3,2,1,4,1,1,1,1028.422907,1,1,0,0
17,1,15,11,4,3,2,2,8,2,2,1,1088.426967,2,1,0,1
17,1,15,12,4,3,1,1,2,1,1,1,1250.249187,1,1,1,0
17,1,15,13,4,3,1,3,6,2,2,1,868.980831,3,1,0,1
17,1,15,14,4,3,2,1,10,2,2,1,871.2173454,1,1,0,0
17,1,15,15,4,3,2,1,1,1,1,1,769.4982495,1,1,1,1
17,1,15,16,4,3,1,2,5,1,1,1,1391.761637,3,1,0,0
17,1,15,17,4,3,2,4,7,2,2,1,957.359707,3,1,0,0
17,1,15,18,4,3,2,3,9,2,2,1,772.3573716,3,1,0,1
17,1,15,19,4,3,2,2,3,1,1,1,866.4618665,2,1,0,1
17,1,15,20,4,3,2,1,1,1,1,1,1421.21111,1,1,0,1
17,1,15,21,4,3,1,3,10,2,2,1,1449.158886,3,1,0,0
17,1,15,22,4,3,2,1,7,2,2,1,932.4361631,1,1,0,0
17,1,15,23,4,3,1,1,5,1,1,1,956.2209314,1,1,0,0
17,1,15,24,4,3,2,2,2,1,1,1,795.0450429,2,1,1,0
17,1,15,25,4,3,2,4,3,1,1,1,1104.236457,3,1,0,1
17,1,15,26,4,3,1,1,6,2,2,1,633.6296652,1,1,0,0
17,1,15,27,4,3,1,1,8,2,2,1,900.9694667,1,1,1,1
17,1,15,28,4,3,2,1,9,2,2,1,917.6285504,1,1,0,0
17,1,15,29,4,3,1,1,7,2,2,1,917.8667571,1,1,0,0
17,1,15,30,4,3,2,1,4,1,1,1,982.222979,1,1,0,0
17,1,15,31,4,3,1,4,3,1,1,1,1531.767581,2,1,1,0
17,1,15,32,4,3,2,2,6,2,2,1,947.6137487,2,1,0,0
17,1,15,33,4,3,1,1,4,1,2,0,1363.396758,1,1,1,0
17,1,15,34,4,3,2,1,8,2,2,1,1065.673892,1,1,0,0
17,1,15,35,4,3,1,1,10,2,2,1,1235.980186,1,1,0,0
17,1,15,36,4,3,2,1,5,1,1,1,1232.040316,1,1,0,0
17,1,15,37,4,3,2,4,1,1,1,1,1003.206013,3,1,0,1
17,1,15,38,4,3,2,3,2,1,1,1,896.4999639,3,1,0,1
17,1,15,39,4,3,1,2,10,2,2,1,761.6662802,3,1,1,0
17,1,15,40,4,3,1,4,1,1,1,1,1296.703673,2,1,0,1
17,1,15,41,4,3,2,1,2,1,1,1,1082.623442,1,1,1,0
17,1,15,42,4,3,2,3,7,2,2,1,875.8516372,3,1,0,1
17,1,15,43,4,3,1,1,5,1,1,1,1574.026358,1,1,0,0
17,1,15,44,4,3,1,2,4,1,1,1,1028.64797,3,1,0,1
17,1,15,45,4,3,2,3,3,1,1,1,1088.783475,3,1,1,0
17,1,15,46,4,3,1,4,8,2,1,0,1330.393419,2,1,0,0
17,1,15,47,4,3,1,1,9,2,2,1,1066.52028,1,1,0,1
17,1,15,48,4,3,1,2,6,2,2,1,2012.757046,3,1,0,1
17,1,16,1,4,3,1,1,1,1,1,1,945.1925675,1,1,0,1
17,1,16,2,4,3,1,3,2,1,1,1,1697.301082,3,1,0,1
17,1,16,3,4,3,1,1,4,1,1,1,602.3857864,1,1,0,1
17,1,16,4,4,3,1,4,10,2,2,1,3023.979374,2,1,0,1
17,1,16,5,4,3,2,1,6,2,2,1,1092.034693,1,1,1,0
17,1,16,6,4,3,2,4,7,2,1,0,1318.008591,3,1,0,1
17,1,16,7,4,3,2,1,9,2,2,1,1310.022092,1,1,0,1
17,1,16,8,4,3,1,1,6,2,2,1,806.8406056,1,1,0,0
17,1,16,9,4,3,1,3,3,1,1,1,1259.566502,3,1,0,1
17,1,16,10,4,3,2,1,4,1,1,1,1230.990667,1,1,0,0
17,1,16,11,4,3,2,2,7,2,2,1,1082.356702,2,1,0,1
17,1,16,12,4,3,1,1,3,1,1,1,764.0182115,1,1,1,0
17,1,16,13,4,3,1,3,8,2,2,1,1186.683569,3,1,0,1
17,1,16,14,4,3,2,1,10,2,2,1,1000.141706,1,1,0,0
17,1,16,15,4,3,2,1,1,1,1,1,1229.511413,1,1,1,1
17,1,16,16,4,3,1,2,5,1,1,1,1905.579392,3,1,0,0
17,1,16,17,4,3,2,4,9,2,2,1,939.007848,3,1,0,0
17,1,16,18,4,3,2,3,10,2,2,1,890.1267303,3,1,0,1
17,1,16,19,4,3,2,2,2,1,1,1,820.1189497,2,1,0,1
17,1,16,20,4,3,2,1,4,1,2,0,1319.891483,1,1,0,1
17,1,16,21,4,3,1,3,9,2,2,1,808.4551538,3,1,0,0
17,1,16,22,4,3,2,1,6,2,2,1,1125.396464,1,1,0,0
17,1,16,23,4,3,1,1,5,1,1,1,1541.643063,1,1,0,0
17,1,16,24,4,3,2,2,2,1,1,1,644.6952187,2,1,1,0
17,1,16,25,4,3,2,4,1,1,1,1,792.2846656,3,1,0,1
17,1,16,26,4,3,1,1,7,2,2,1,1398.018171,1,1,0,0
17,1,16,27,4,3,1,1,8,2,2,1,1162.937593,1,1,1,1
17,1,16,28,4,3,2,1,7,2,2,1,993.9714135,1,1,0,0
17,1,16,29,4,3,1,1,10,2,2,1,1727.595981,1,1,0,0
17,1,16,30,4,3,2,1,3,1,1,1,1079.889354,1,1,0,0
17,1,16,31,4,3,1,4,1,1,1,1,3274.38277,2,1,1,0
17,1,16,32,4,3,2,2,6,2,2,1,812.9919823,2,1,0,0
17,1,16,33,4,3,1,1,2,1,1,1,921.5783589,1,1,1,0
17,1,16,34,4,3,2,1,9,2,2,1,1122.186283,1,1,0,0
17,1,16,35,4,3,1,1,8,2,2,1,1034.400198,1,1,0,0
17,1,16,36,4,3,2,1,4,1,1,1,1014.343381,1,1,0,0
17,1,16,37,4,3,2,4,5,1,1,1,1195.062804,3,1,0,1
17,1,16,38,4,3,2,3,3,1,1,1,1872.518666,3,1,0,1
17,1,16,39,4,3,1,2,6,2,2,1,1018.68272,3,1,1,0
17,1,16,40,4,3,1,4,2,1,1,1,911.1645874,2,1,0,1
17,1,16,41,4,3,2,1,5,1,1,1,1264.24696,1,1,1,0
17,1,16,42,4,3,2,3,9,2,2,1,834.7140029,3,1,0,1
17,1,16,43,4,3,1,1,4,1,1,1,1518.344966,1,1,0,0
17,1,16,44,4,3,1,2,3,1,1,1,1647.098767,3,1,0,1
17,1,16,45,4,3,2,3,1,1,1,1,954.4451209,3,1,1,0
17,1,16,46,4,3,1,4,10,2,2,1,4369.576348,2,1,0,0
17,1,16,47,4,3,1,1,7,2,2,1,1168.07106,1,1,0,1
17,1,16,48,4,3,1,2,8,2,2,1,1230.344336,3,1,0,1
17,1,17,1,4,3,2,1,2,1,1,1,910.996913,3,2,1,0
17,1,17,2,4,3,1,3,9,2,2,1,1366.889068,2,2,0,0
17,1,17,3,4,3,2,1,5,1,1,1,1085.295653,3,2,0,0
17,1,17,4,4,3,2,2,3,1,1,1,1095.137793,3,2,0,1
17,1,17,5,4,3,2,1,6,2,2,1,792.6196945,3,2,0,1
17,1,17,6,4,3,2,1,7,2,2,1,933.7429339,3,2,1,1
17,1,17,7,4,3,2,4,10,2,2,1,1117.595272,2,2,0,1
17,1,17,8,4,3,1,3,1,1,1,1,877.8223735,2,2,0,0
17,1,17,9,4,3,2,3,7,2,2,1,872.1076553,1,2,1,0
17,1,17,10,4,3,1,2,8,2,2,1,946.8324431,3,2,0,0
17,1,17,11,4,3,2,2,10,2,2,1,1466.152999,3,2,1,0
17,1,17,12,4,3,1,3,5,1,1,1,932.6923233,2,2,0,0
17,1,17,13,4,3,2,3,9,2,2,1,907.9928789,1,2,1,0
17,1,17,14,4,3,1,1,6,2,2,1,804.9775916,3,2,0,0
17,1,17,15,4,3,2,3,10,2,2,1,777.9627647,1,2,0,0
17,1,17,16,4,3,1,4,8,2,2,1,647.8996286,1,2,0,0
17,1,17,17,4,3,1,2,6,2,2,1,1130.944149,3,2,0,1
17,1,17,18,4,3,1,1,1,1,1,1,882.9834131,3,2,0,1
17,1,17,19,4,3,1,1,2,1,1,1,763.9768538,3,2,1,1
17,1,17,20,4,3,1,3,7,2,2,1,1290.775114,2,2,0,1
17,1,17,21,4,3,2,2,9,2,2,1,988.8312123,3,2,0,0
17,1,17,22,4,3,1,2,3,1,1,1,1202.478953,3,2,1,0
17,1,17,23,4,3,1,2,4,1,1,1,1007.138829,3,2,1,1
17,1,17,24,4,3,2,4,4,1,1,1,1204.176216,2,2,0,0
17,1,17,25,4,3,2,3,3,1,1,1,865.3384796,1,2,0,1
17,1,17,26,4,3,1,4,5,1,1,1,867.7837057,1,2,0,0
17,1,17,27,4,3,2,2,7,2,2,1,885.4741645,3,2,0,0
17,1,17,28,4,3,1,4,8,2,2,1,623.0953475,1,2,0,0
17,1,17,29,4,3,2,4,2,1,1,1,739.5031131,2,2,1,0
17,1,17,30,4,3,2,4,1,1,1,1,619.357137,2,2,1,1
17,1,17,31,4,3,2,4,10,2,2,1,767.5983664,2,2,1,1
17,1,17,32,4,3,2,4,9,2,2,1,645.3300095,2,2,1,1
17,1,17,33,4,3,1,3,6,2,2,1,1177.547393,2,2,0,0
17,1,17,34,4,3,1,4,4,1,1,1,967.1563213,1,2,0,1
17,1,17,35,4,3,1,1,5,1,1,1,925.6390948,3,2,0,1
17,1,17,36,4,3,2,2,2,1,1,1,1302.055471,3,2,0,0
17,1,17,37,4,3,2,1,3,1,1,1,1550.934729,3,2,0,1
17,1,17,38,4,3,2,1,7,2,1,0,965.6385947,3,2,1,1
17,1,17,39,4,3,1,4,1,1,1,1,1068.028068,1,2,0,0
17,1,17,40,4,3,2,2,2,1,1,1,1029.995457,3,2,0,0
17,1,17,41,4,3,1,1,9,2,2,1,1298.347075,3,2,0,0
17,1,17,42,4,3,1,2,3,1,1,1,2003.399015,3,2,0,1
17,1,17,43,4,3,2,3,4,1,1,1,1368.218601,1,2,0,0
17,1,17,44,4,3,1,3,5,1,1,1,1446.551436,2,2,1,0
17,1,17,45,4,3,1,2,8,2,2,1,1178.258167,3,2,0,1
17,1,17,46,4,3,2,3,1,1,1,1,1096.607109,1,2,0,0
17,1,17,47,4,3,1,1,6,2,2,1,1882.404086,3,2,0,0
17,1,17,48,4,3,1,4,10,2,2,1,1268.20863,1,2,0,1
17,1,18,1,4,3,2,1,3,1,1,1,1084.384826,3,2,0,0
17,1,18,2,4,3,1,3,6,2,2,1,1174.01565,2,2,0,0
17,1,18,3,4,3,2,1,2,1,1,1,1436.376192,3,2,0,0
17,1,18,4,4,3,2,2,4,1,1,1,903.9690122,3,2,0,1
17,1,18,5,4,3,2,1,9,2,2,1,697.1462318,3,2,0,1
17,1,18,6,4,3,2,1,7,2,2,1,666.5676008,3,2,1,1
17,1,18,7,4,3,2,4,8,2,2,1,948.726235,2,2,0,1
17,1,18,8,4,3,1,3,1,1,1,1,1132.030025,2,2,0,0
17,1,18,9,4,3,2,3,7,2,2,1,1107.237285,1,2,1,0
17,1,18,10,4,3,1,2,9,2,2,1,1036.534441,3,2,0,0
17,1,18,11,4,3,2,2,6,2,2,1,1007.604022,3,2,1,0
17,1,18,12,4,3,1,3,2,1,1,1,1005.074798,2,2,0,0
17,1,18,13,4,3,2,3,8,2,2,1,1217.643074,1,2,1,0
17,1,18,14,4,3,1,1,10,2,2,1,1293.943297,3,2,0,0
17,1,18,15,4,3,2,3,6,2,2,1,1600.128754,1,2,0,0
17,1,18,16,4,3,1,4,7,2,2,1,1372.95228,1,2,0,0
17,1,18,17,4,3,1,2,10,2,2,1,755.0718323,3,2,0,1
17,1,18,18,4,3,1,1,1,1,1,1,777.8601726,3,2,0,1
17,1,18,19,4,3,1,1,3,1,1,1,799.9351742,3,2,1,1
17,1,18,20,4,3,1,3,9,2,2,1,1116.871995,2,2,0,1
17,1,18,21,4,3,2,2,8,2,2,1,1277.236763,3,2,0,0
17,1,18,22,4,3,1,2,5,1,1,1,1487.610203,3,2,1,0
17,1,18,23,4,3,1,2,4,1,1,1,1513.549092,3,2,1,1
17,1,18,24,4,3,2,4,4,1,1,1,746.2617089,2,2,0,0
17,1,18,25,4,3,2,3,5,1,1,1,714.1675954,1,2,0,1
17,1,18,26,4,3,1,4,2,1,1,1,1314.644522,1,2,0,0
17,1,18,27,4,3,2,2,6,2,2,1,883.0529833,3,2,0,0
17,1,18,28,4,3,1,4,8,2,2,1,1492.724114,1,2,0,0
17,1,18,29,4,3,2,4,3,1,1,1,726.1189707,2,2,1,0
17,1,18,30,4,3,2,4,1,1,1,1,878.3927234,2,2,1,1
17,1,18,31,4,3,2,4,10,2,2,1,744.8834437,2,2,1,1
17,1,18,32,4,3,2,4,7,2,2,1,608.3310167,2,2,1,1
17,1,18,33,4,3,1,3,9,2,2,1,1445.37547,2,2,0,0
17,1,18,34,4,3,1,4,1,1,1,1,1224.796971,1,2,0,1
17,1,18,35,4,3,1,1,2,1,2,0,1277.118461,3,2,0,1
17,1,18,36,4,3,2,2,3,1,1,1,1103.282348,3,2,0,0
17,1,18,37,4,3,2,1,5,1,1,1,631.9179744,3,2,0,1
17,1,18,38,4,3,2,1,10,2,2,1,739.754464,3,2,1,1
17,1,18,39,4,3,1,4,4,1,1,1,787.1768461,1,2,0,0
17,1,18,40,4,3,2,2,5,1,1,1,1016.696915,3,2,0,0
17,1,18,41,4,3,1,1,7,2,2,1,1141.237053,3,2,0,0
17,1,18,42,4,3,1,2,3,1,1,1,1572.675665,3,2,0,1
17,1,18,43,4,3,2,3,2,1,1,1,915.38883,1,2,0,0
17,1,18,44,4,3,1,3,4,1,1,1,1507.534932,2,2,1,0
17,1,18,45,4,3,1,2,6,2,2,1,1308.262312,3,2,0,1
17,1,18,46,4,3,2,3,1,1,1,1,1085.706023,1,2,0,0
17,1,18,47,4,3,1,1,8,2,2,1,1246.749183,3,2,0,0
17,1,18,48,4,3,1,4,9,2,2,1,834.4597663,1,2,0,1
18,1,1,1,3,2,2,1,5,1,1,1,2712.278934,1,1,99,99
18,1,1,2,3,2,2,1,1,1,1,1,1081.232673,1,1,1,1
18,1,1,3,3,2,1,1,6,2,2,1,1290.332364,1,1,0,0
18,1,1,4,3,2,1,4,7,2,2,1,2196.596881,2,1,0,1
18,1,1,5,3,2,2,1,3,1,1,1,1042.053272,1,1,1,0
18,1,1,6,3,2,1,1,8,2,2,1,1013.783932,1,1,0,0
18,1,1,7,3,2,2,4,10,2,2,1,1042.744168,3,1,0,0
18,1,1,8,3,2,2,3,4,1,1,1,910.270751,3,1,0,1
18,1,1,9,3,2,1,2,8,2,2,1,719.2484853,3,1,1,0
18,1,1,10,3,2,2,1,4,1,2,0,1471.160151,1,1,0,0
18,1,1,11,3,2,2,2,5,1,2,0,1609.593865,2,1,0,1
18,1,1,12,3,2,1,4,3,1,1,1,1174.258666,2,1,0,0
