SID,CB,block,trial,eye,loc,locrep,eyerep,tarimg,urban,resp,corr,RT
1,2,3,35,2,2,0,0,82,2,1,0,3477.267007
1,2,3,36,2,1,0,1,124,2,2,1,877.7556033
1,2,3,37,1,1,1,0,20,1,1,1,1135.266876
1,2,3,38,2,2,0,0,48,1,1,1,3838.789797
1,2,3,39,2,2,1,1,32,1,1,1,1769.378788
1,2,3,40,2,1,0,1,83,2,2,1,879.3294318
1,2,3,41,1,2,0,0,87,2,2,1,648.9518764
1,2,3,42,1,2,1,1,40,1,1,1,794.7857506
1,2,3,43,2,2,1,0,86,2,2,1,728.3585723
1,2,3,44,2,1,0,1,49,1,1,1,847.4101075
1,2,3,45,1,1,1,0,2,1,1,1,898.858822
1,2,3,46,1,1,1,1,113,2,2,1,1195.001835
1,2,3,47,1,2,0,1,47,1,1,1,695.9500122
1,2,3,48,2,2,1,0,14,1,1,1,832.4008659
1,2,4,1,1,1,99,99,64,2,2,1,1787.818777
1,2,4,2,1,2,0,1,124,2,2,1,592.7714165
1,2,4,3,1,2,1,1,110,2,2,1,813.749922
1,2,4,4,2,1,0,0,0,1,99,99,99000
1,2,4,5,2,1,1,1,18,1,1,1,1422.132668
1,2,4,6,1,1,1,0,103,2,2,1,688.8836524
1,2,4,7,2,2,0,0,37,1,1,1,945.5828439
1,2,4,8,2,2,1,1,93,2,99,99,99000
1,2,4,9,1,1,0,0,118,2,2,1,909.1888964
1,2,4,10,1,2,0,1,64,1,1,1,701.2896161
1,2,4,11,1,2,1,1,70,2,2,1,805.6935472
1,2,4,12,2,2,1,0,74,2,2,1,1882.145909
1,2,4,13,1,1,0,0,27,1,1,1,3179.319974
1,2,4,14,2,1,0,0,95,2,2,1,680.686214
1,2,4,15,1,2,0,0,107,2,2,1,738.3375894
1,2,4,16,1,2,1,1,51,1,1,1,624.7949358
1,2,4,17,1,1,0,1,35,1,99,99,99000
1,2,4,18,2,1,1,0,75,2,2,1,744.4710005
1,2,4,19,2,2,0,1,58,1,1,1,935.6602528
1,2,4,20,1,2,1,0,63,1,1,1,622.6921161
1,2,4,21,2,1,0,0,6,1,1,1,2202.394566
1,2,4,22,2,1,1,1,34,1,1,1,1494.682998
1,2,4,23,1,1,1,0,36,1,1,1,1167.448131
1,2,4,24,1,2,0,1,96,2,2,1,716.7364773
1,2,4,25,1,2,1,1,25,1,1,1,820.5424887
1,2,4,26,2,2,1,0,72,2,2,1,1072.619901
1,2,4,27,2,1,0,1,16,1,1,1,2194.17148
1,2,4,28,2,1,1,1,106,2,2,1,726.6815105
1,2,4,29,1,1,1,0,65,2,2,1,3437.35575
1,2,4,30,2,2,0,0,104,2,2,1,3872.608039
1,2,4,31,2,1,0,1,81,2,2,1,1793.96918
1,2,4,32,2,2,0,1,62,1,1,1,1294.743271
1,2,4,33,1,1,0,0,2,1,1,1,775.9052562
1,2,4,34,1,1,1,1,114,2,2,1,853.2408723
1,2,4,35,2,2,0,0,101,2,2,1,2254.931399
1,2,4,36,2,1,0,1,66,2,2,1,1065.525969
1,2,4,37,1,1,1,0,60,1,1,1,1426.797087
1,2,4,38,2,2,0,0,32,1,1,1,1198.968627
1,2,4,39,2,2,1,1,42,1,1,1,3163.034421
1,2,4,40,2,1,0,1,91,2,2,1,1209.371799
1,2,4,41,1,2,0,0,69,2,2,1,1093.904259
1,2,4,42,1,2,1,1,26,1,1,1,766.8053266
1,2,4,43,2,2,1,0,94,2,2,1,1356.195688
1,2,4,44,2,1,0,1,55,1,1,1,898.4959018
1,2,4,45,1,1,1,0,20,1,1,1,818.9420495
1,2,4,46,1,1,1,1,119,2,2,1,662.6428077
1,2,4,47,1,2,0,1,11,1,1,1,760.4962257
1,2,4,48,2,2,1,0,24,1,1,1,919.0092157
1,2,5,1,1,1,99,99,64,2,2,1,1421.12534
1,2,5,2,1,2,0,1,126,2,2,1,769.2906228
1,2,5,3,1,2,1,1,97,2,2,1,574.4074094
1,2,5,4,2,1,0,0,0,1,1,1,676.0439156
1,2,5,5,2,1,1,1,11,1,1,1,669.4305651
1,2,5,6,1,1,1,0,118,2,2,1,679.6763213
1,2,5,7,2,2,0,0,47,1,1,1,1160.882229
1,2,5,8,2,2,1,1,83,2,2,1,774.9835295
1,2,5,9,1,1,0,0,81,2,2,1,796.5990677
1,2,5,10,1,2,0,1,38,1,1,1,761.5513224
1,2,5,11,1,2,1,1,108,2,2,1,607.8047031
1,2,5,12,2,2,1,0,122,2,2,1,1276.373814
1,2,5,13,1,1,0,0,33,1,1,1,661.8954875
1,2,5,14,2,1,0,0,101,2,2,1,631.4124544
1,2,5,15,1,2,0,0,93,2,1,0,634.2802276
1,2,5,16,1,2,1,1,39,1,1,1,605.0100266
1,2,5,17,1,1,0,1,16,1,1,1,968.9357178
1,2,5,18,2,1,1,0,70,2,2,1,710.7030936
1,2,5,19,2,2,0,1,64,1,2,0,1166.39079
1,2,5,20,1,2,1,0,49,1,1,1,666.5919665
1,2,5,21,2,1,0,0,62,1,1,1,724.5742022
1,2,5,22,2,1,1,1,35,1,1,1,1100.174888
1,2,5,23,1,1,1,0,18,1,99,99,99000
1,2,5,24,1,2,0,1,111,2,2,1,608.13396
1,2,5,25,1,2,1,1,6,1,1,1,556.6547886
1,2,5,26,2,2,1,0,121,2,2,1,1193.902175
1,2,5,27,2,1,0,1,9,1,1,1,606.7117751
1,2,5,28,2,1,1,1,114,2,2,1,675.2103544
1,2,5,29,1,1,1,0,119,2,2,1,4533.437529
1,2,5,30,2,2,0,0,78,2,2,1,2764.075732
1,2,5,31,2,1,0,1,68,2,2,1,2394.875519
1,2,5,32,2,2,0,1,7,1,99,99,99000
1,2,5,33,1,1,0,0,26,1,1,1,3763.286734
1,2,5,34,1,1,1,1,128,2,99,99,99000
1,2,5,35,2,2,0,0,103,2,2,1,869.1753671
1,2,5,36,2,1,0,1,106,2,2,1,615.1224133
1,2,5,37,1,1,1,0,32,1,1,1,698.4667275
1,2,5,38,2,2,0,0,10,1,1,1,866.4893745
1,2,5,39,2,2,1,1,27,1,1,1,1083.478004
1,2,5,40,2,1,0,1,82,2,2,1,876.6270885
1,2,5,41,1,2,0,0,84,2,2,1,741.9485147
1,2,5,42,1,2,1,1,17,1,1,1,652.7814511
1,2,5,43,2,2,1,0,123,2,2,1,2175.185828
1,2,5,44,2,1,0,1,56,1,1,1,653.1546307
1,2,5,45,1,1,1,0,42,1,1,1,1446.878552
1,2,5,46,1,1,1,1,104,2,99,99,99000
1,2,5,47,1,2,0,1,15,1,1,1,724.8896733
1,2,5,48,2,2,1,0,1,1,1,1,716.1609991
1,2,6,1,1,1,99,99,64,2,2,1,1613.934909
1,2,6,2,1,2,0,1,94,2,2,1,586.1789049
1,2,6,3,1,2,1,1,67,2,2,1,462.6533873
1,2,6,4,2,1,0,0,0,1,1,1,657.1512385
1,2,6,5,2,1,1,1,26,1,1,1,619.1481962
1,2,6,6,1,1,1,0,66,2,2,1,1518.788321
1,2,6,7,2,2,0,0,60,1,1,1,1518.751453
1,2,6,8,2,2,1,1,108,2,2,1,902.0529664
1,2,6,9,1,1,0,0,72,2,2,1,798.6287908
1,2,6,10,1,2,0,1,55,1,1,1,2074.554085
1,2,6,11,1,2,1,1,89,2,2,1,1244.303487
1,2,6,12,2,2,1,0,100,2,2,1,999.1991394
1,2,6,13,1,1,0,0,48,1,1,1,2771.681021
1,2,6,14,2,1,0,0,97,2,2,1,681.3280564
1,2,6,15,1,2,0,0,106,2,2,1,698.6449813
1,2,6,16,1,2,1,1,44,1,1,1,962.7571017
1,2,6,17,1,1,0,1,59,1,1,1,3008.962713
1,2,6,18,2,1,1,0,99,2,2,1,717.6315947
1,2,6,19,2,2,0,1,39,1,1,1,1117.197822
1,2,6,20,1,2,1,0,30,1,1,1,804.8426732
1,2,6,21,2,1,0,0,43,1,1,1,832.6913305
1,2,6,22,2,1,1,1,12,1,1,1,739.9636758
1,2,6,23,1,1,1,0,15,1,1,1,754.763565
1,2,6,24,1,2,0,1,107,2,2,1,577.0177408
1,2,6,25,1,2,1,1,47,1,1,1,814.2619212
1,2,6,26,2,2,1,0,126,2,2,1,1138.542132
1,2,6,27,2,1,0,1,20,1,1,1,777.5162742
1,2,6,28,2,1,1,1,86,2,2,1,791.0334403
1,2,6,29,1,1,1,0,123,2,2,1,1212.365889
1,2,6,30,2,2,0,0,68,2,2,1,1928.398648
1,2,6,31,2,1,0,1,81,2,2,1,872.1482973
1,2,6,32,2,2,0,1,6,1,99,99,99000
1,2,6,33,1,1,0,0,18,1,99,99,99000
1,2,6,34,1,1,1,1,87,2,2,1,1297.321221
1,2,6,35,2,2,0,0,102,2,2,1,3082.772042
1,2,6,36,2,1,0,1,117,2,2,1,795.3644348
1,2,6,37,1,1,1,0,52,1,99,99,99000
1,2,6,38,2,2,0,0,64,1,2,0,828.1538691
1,2,6,39,2,2,1,1,54,1,1,1,758.9034815
1,2,6,40,2,1,0,1,112,2,2,1,725.3625593
1,2,6,41,1,2,0,0,116,2,2,1,892.8882759
1,2,6,42,1,2,1,1,31,1,1,1,573.8957315
1,2,6,43,2,2,1,0,73,2,2,1,731.1272803
1,2,6,44,2,1,0,1,40,1,1,1,674.3117105
1,2,6,45,1,1,1,0,53,1,1,1,819.536123
1,2,6,46,1,1,1,1,128,2,2,1,935.1633219
1,2,6,47,1,2,0,1,13,1,1,1,630.0575961
1,2,6,48,2,2,1,0,3,1,1,1,1169.72696
1,2,7,1,1,1,99,99,64,2,99,99,99000
1,2,7,2,1,2,0,1,123,2,2,1,922.3226234
1,2,7,3,1,2,1,1,65,2,2,1,609.310885
1,2,7,4,2,1,0,0,0,1,1,1,653.1020524
1,2,7,5,2,1,1,1,41,1,1,1,735.3370874
1,2,7,6,1,1,1,0,115,2,2,1,2126.459655
1,2,7,7,2,2,0,0,3,1,1,1,758.285684
1,2,7,8,2,2,1,1,81,2,2,1,764.6435159
1,2,7,9,1,1,0,0,74,2,2,1,3251.073291
1,2,7,10,1,2,0,1,46,1,1,1,1173.102565
1,2,7,11,1,2,1,1,86,2,2,1,714.2886911
1,2,7,12,2,2,1,0,124,2,2,1,3217.690425
1,2,7,13,1,1,0,0,28,1,1,1,3422.073998
1,2,7,14,2,1,0,0,110,2,2,1,1257.762624
1,2,7,15,1,2,0,0,101,2,2,1,859.6548093
1,2,7,16,1,2,1,1,59,1,1,1,990.1854512
1,2,7,17,1,1,0,1,37,1,99,99,99000
1,2,7,18,2,1,1,0,122,2,2,1,863.2246978
1,2,7,19,2,2,0,1,14,1,1,1,1209.716445
1,2,7,20,1,2,1,0,34,1,1,1,645.9254059
1,2,7,21,2,1,0,0,10,1,1,1,840.7095531
1,2,7,22,2,1,1,1,30,1,1,1,660.0959557
1,2,7,23,1,1,1,0,20,1,99,99,99000
1,2,7,24,1,2,0,1,108,2,2,1,810.7093452
1,2,7,25,1,2,1,1,50,1,1,1,718.7360637
1,2,7,26,2,2,1,0,119,2,2,1,1110.211933
1,2,7,27,2,1,0,1,5,1,1,1,3054.859906
1,2,7,28,2,1,1,1,85,2,1,0,729.0263837
1,2,7,29,1,1,1,0,103,2,2,1,2215.186534
1,2,7,30,2,2,0,0,114,2,2,1,1483.205494
1,2,7,31,2,1,0,1,96,2,1,0,851.4390965
1,2,7,32,2,2,0,1,16,1,1,1,3284.149022
1,2,7,33,1,1,0,0,56,1,2,0,3957.740983
